"hazard","time"
0,0.316666666666667
0,0.35
0,0.366666666666667
0,0.383333333333333
0,0.4
0,0.416666666666667
0,0.483333333333333
0,0.5
0,0.516666666666667
0,0.55
0,0.566666666666667
0,0.583333333333333
0,0.6
0,0.616666666666667
0,0.633333333333333
0,0.65
0,0.666666666666667
0,0.683333333333333
0,0.7
0,0.716666666666667
0,0.733333333333333
0,0.75
0,0.766666666666667
0,0.783333333333333
0,0.816666666666667
0,0.833333333333333
0,0.85
0,0.866666666666667
0,0.883333333333333
0,0.9
0,0.916666666666667
0,0.933333333333333
0,0.95
0,0.966666666666667
0,0.983333333333333
0,1
0,1.01666666666667
0,1.03333333333333
0,1.05
0,1.06666666666667
0,1.08333333333333
0,1.1
0,1.11666666666667
0,1.13333333333333
0,1.15
0,1.16666666666667
0,1.18333333333333
0,1.2
0,1.21666666666667
0,1.23333333333333
0,1.25
0,1.26666666666667
0,1.28333333333333
0,1.3
0,1.31666666666667
0,1.33333333333333
0,1.35
0,1.36666666666667
0,1.38333333333333
0,1.4
0,1.41666666666667
0,1.43333333333333
0,1.45
0,1.46666666666667
0,1.48333333333333
0,1.5
0,1.51666666666667
0,1.53333333333333
0,1.55
0,1.56666666666667
0,1.58333333333333
0,1.6
0,1.61666666666667
0,1.63333333333333
0,1.65
0,1.66666666666667
0,1.68333333333333
0,1.7
0,1.71666666666667
0,1.73333333333333
0,1.75
0,1.76666666666667
0,1.78333333333333
0,1.8
0,1.81666666666667
0,1.85
0,1.86666666666667
0,1.88333333333333
0,1.9
0,1.91666666666667
0,1.93333333333333
0,1.95
0,1.96666666666667
0,1.98333333333333
0,2
0,2.01666666666667
0,2.03333333333333
0,2.05
0,2.06666666666667
0,2.1
0,2.11666666666667
0,2.13333333333333
0,2.15
0,2.16666666666667
0,2.18333333333333
0,2.2
0,2.21666666666667
0,2.23333333333333
0,2.25
0,2.26666666666667
0,2.28333333333333
0,2.3
0,2.31666666666667
0,2.33333333333333
0,2.35
0,2.36666666666667
0,2.38333333333333
0,2.4
0,2.41666666666667
0,2.43333333333333
0,2.45
0,2.46666666666667
0,2.48333333333333
0,2.5
0,2.51666666666667
0,2.53333333333333
0,2.55
0,2.56666666666667
0,2.58333333333333
0,2.6
0,2.61666666666667
0,2.63333333333333
0,2.65
0,2.66666666666667
0,2.68333333333333
0,2.7
0,2.71666666666667
0,2.73333333333333
0,2.75
0,2.76666666666667
0,2.78333333333333
0,2.8
0,2.81666666666667
0,2.83333333333333
0,2.85
0,2.86666666666667
0,2.88333333333333
0,2.9
0,2.91666666666667
0,2.93333333333333
0,2.95
0,2.96666666666667
0,2.98333333333333
0,3
0,3.01666666666667
0,3.03333333333333
0,3.05
0,3.06666666666667
0,3.08333333333333
0,3.1
0,3.11666666666667
0,3.13333333333333
0,3.15
0,3.16666666666667
0,3.18333333333333
0,3.2
0,3.21666666666667
0,3.23333333333333
0,3.25
0,3.26666666666667
0,3.28333333333333
0,3.3
0,3.31666666666667
0,3.33333333333333
0,3.35
0,3.36666666666667
0,3.38333333333333
0,3.4
0,3.41666666666667
0,3.43333333333333
0,3.45
0,3.46666666666667
0,3.48333333333333
0,3.5
0,3.51666666666667
0,3.53333333333333
0,3.55
0,3.56666666666667
0,3.58333333333333
0,3.6
0,3.61666666666667
0,3.63333333333333
0,3.65
0,3.66666666666667
0,3.68333333333333
0,3.7
0,3.71666666666667
0,3.73333333333333
0,3.75
0,3.76666666666667
0,3.78333333333333
0,3.8
0,3.81666666666667
0,3.83333333333333
0,3.85
0,3.86666666666667
0,3.88333333333333
0,3.9
0,3.91666666666667
0,3.93333333333333
0,3.95
0,3.96666666666667
0,3.98333333333333
0,4
0,4.01666666666667
0,4.03333333333333
0,4.05
0,4.06666666666667
0,4.08333333333333
0,4.1
0,4.11666666666667
